city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent,property_tax,fire_insurance,total
1,208,3,3,3,13,acept,not furnished,2204,5960,641,76,8881
1,190,3,4,3,2,acept,not furnished,3800,5950,1209,76,11040
1,275,4,3,3,4,acept,not furnished,3350,5950,1190,76,10570
1,170,2,3,3,6,not acept,furnished,2500,5950,417,76,8943
1,183,4,3,4,3,acept,not furnished,2380,5950,192,76,8598
1,440,6,7,0,-,acept,not furnished,0,5950,2320,90,8360
1,530,4,5,6,-,acept,not furnished,0,5950,1200,90,7240
1,500,4,6,6,-,acept,not furnished,0,5930,2084,90,8104
1,230,3,4,2,12,acept,furnished,2662,5900,680,75,9317
1,272,3,4,3,15,acept,not furnished,2800,5900,385,75,9160
1,180,2,3,2,9,acept,not furnished,2000,5900,604,75,8579
0,214,3,3,2,1,acept,not furnished,2016,5900,227,75,8218
0,170,2,3,3,16,acept,not furnished,1350,5900,167,75,7492
1,50,1,2,1,10,acept,furnished,1050,5900,259,75,7284
0,500,4,7,4,-,acept,not furnished,500,5900,775,89,7264
1,150,2,2,1,1,acept,furnished,650,5900,0,75,6625
1,240,3,2,3,-,acept,not furnished,0,5900,500,89,6489
1,88,3,2,2,11,acept,furnished,1350,5870,108,75,7403
1,151,3,4,3,15,acept,not furnished,860,5852,520,75,7307
0,620,5,6,4,17,acept,not furnished,7400,5850,1200,75,14530
1,250,3,3,3,13,acept,not furnished,2800,5850,0,75,8725
1,100,1,2,2,11,acept,not furnished,1884,5850,472,75,8281
1,74,2,2,1,9,not acept,furnished,1000,5850,300,75,7225
1,95,2,3,2,14,acept,furnished,1100,5825,375,24,7324
1,380,4,3,3,11,acept,not furnished,3500,5800,1600,74,10970
1,200,4,3,3,1,acept,furnished,3249,5800,843,74,9966
1,220,3,4,3,1,acept,not furnished,2750,5800,1040,74,9664
1,189,3,3,1,12,acept,not furnished,2143,5800,371,74,8388
1,180,3,3,2,3,acept,not furnished,1794,5800,487,74,8155
1,230,3,3,1,3,acept,not furnished,1580,5800,589,74,8043
1,200,3,3,1,8,acept,not furnished,1687,5800,365,74,7926
1,122,3,2,1,9,acept,not furnished,1766,5800,279,74,7919
1,78,2,2,2,8,acept,furnished,1400,5800,334,74,7608
1,145,3,3,1,1,acept,not furnished,1225,5800,375,74,7474
1,138,3,3,2,5,acept,furnished,1112,5800,475,74,7461
0,131,3,3,3,7,not acept,not furnished,1200,5800,355,74,7429
1,150,3,2,1,5,acept,not furnished,1300,5800,221,74,7395
1,107,3,2,1,12,not acept,not furnished,1040,5800,386,74,7300
1,86,2,1,1,9,not acept,not furnished,1100,5800,284,74,7258
1,145,3,3,2,1,acept,furnished,1088,5800,250,74,7212
1,200,4,2,4,-,acept,not furnished,0,5800,1143,88,7031
1,58,1,2,1,14,acept,furnished,920,5800,200,74,6994
1,450,3,2,0,-,acept,not furnished,0,5800,917,88,6805
1,750,7,6,5,-,acept,furnished,0,5800,559,88,6447
1,85,2,2,0,6,acept,furnished,470,5800,42,74,6386
1,300,3,5,3,9,acept,furnished,4000,5780,1250,74,11100
1,158,3,4,2,4,acept,not furnished,1699,5760,459,73,7991
1,212,3,3,2,17,acept,not furnished,1709,5750,727,73,8259
1,450,5,5,4,-,not acept,not furnished,0,5740,520,87,6347
1,306,4,3,4,12,not acept,not furnished,3441,5730,2599,73,11840
1,102,3,3,2,12,acept,not furnished,1366,5702,276,73,7417
1,215,4,6,3,2,acept,furnished,2100,5700,959,73,8832
1,165,4,4,4,1,acept,not furnished,1400,5700,834,73,8007
1,190,3,2,2,9,acept,not furnished,1700,5700,492,73,7965
0,145,4,3,2,8,acept,not furnished,1800,5700,292,73,7865
1,190,4,3,3,8,acept,not furnished,1200,5700,71,73,7044
1,60,2,2,1,3,acept,furnished,900,5700,212,73,6885
1,75,3,2,1,1,not acept,furnished,880,5700,123,73,6776
1,87,2,3,2,16,not acept,not furnished,541,5700,216,73,6530
1,89,2,3,1,-,acept,furnished,360,5700,204,73,6337
1,280,3,5,3,-,acept,not furnished,em info,5700,436,86,6222
1,77,1,1,1,8,not acept,not furnished,0,5700,0,73,5773
1,280,3,3,2,9,acept,furnished,3000,5650,692,72,9414
1,60,2,2,1,14,not acept,furnished,916,5650,59,72,6697
1,400,4,3,2,-,acept,not furnished,0,5650,338,85,6073
1,85,2,2,2,5,not acept,not furnished,1200,5646,499,72,7417
1,190,3,2,1,6,not acept,not furnished,2238,5620,725,72,8655
1,200,6,4,2,-,acept,not furnished,0,5600,4710,85,10400
1,185,3,3,3,20,acept,not furnished,2670,5600,907,71,9248
1,256,3,3,2,-,not acept,not furnished,0,5600,2417,85,8102
1,179,3,2,1,3,acept,not furnished,1457,5600,359,71,7487
1,108,3,2,2,7,acept,not furnished,1290,5600,435,71,7396
1,160,4,3,2,20,acept,furnished,1260,5600,334,71,7265
1,108,3,2,2,6,acept,not furnished,1200,5600,275,71,7146
1,101,2,3,1,9,not acept,furnished,1350,5600,85,71,7106
1,97,2,2,0,1,acept,not furnished,1200,5600,0,71,6871
1,130,2,2,1,17,acept,not furnished,993,5600,75,71,6739
1,130,3,1,1,-,acept,not furnished,0,5600,ncluso,85,5685
1,214,5,5,4,9,not acept,furnished,2000,5550,667,71,8288
1,60,2,2,1,21,acept,furnished,1600,5550,142,71,7363
1,110,3,2,2,6,acept,not furnished,950,5550,385,71,6956
1,132,3,2,2,14,acept,furnished,1650,5525,ncluso,19,7194
1,205,3,3,3,-,acept,not furnished,0,5525,575,84,6184
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70,8590
1,320,5,5,4,4,acept,not furnished,5800,5500,1500,70,12870
1,364,4,5,4,2,acept,furnished,2199,5500,3243,70,11010
1,270,4,5,2,4,acept,not furnished,4300,5500,1115,70,10990
1,340,4,5,4,2,not acept,furnished,3500,5500,1834,70,10900
1,305,3,3,3,8,acept,not furnished,3100,5500,2167,70,10840
1,300,4,4,6,7,not acept,furnished,4000,5500,1180,70,10750
1,278,4,4,3,10,acept,not furnished,4034,5500,965,70,10570
1,243,3,3,4,10,acept,not furnished,2678,5500,1950,70,10200
1,270,3,3,2,8,acept,furnished,3370,5500,995,70,9935
1,216,3,4,2,10,acept,not furnished,3400,5500,870,70,9840
1,220,3,4,4,2,acept,not furnished,3167,5500,1084,70,9821
1,248,3,4,4,9,acept,not furnished,4094,5500,146,70,9810
0,235,4,4,3,13,acept,not furnished,3450,5500,541,70,9561
1,200,4,5,3,1,not acept,not furnished,2800,5500,997,70,9367
1,210,3,3,2,5,acept,not furnished,2970,5500,690,70,9230
1,260,4,4,6,22,acept,furnished,2480,5500,1167,70,9217
1,172,4,5,3,9,acept,not furnished,2655,5500,943,70,9168
1,250,3,3,2,7,acept,furnished,2750,5500,792,70,9112
1,180,4,3,2,5,acept,not furnished,2650,5500,667,70,8887
1,196,2,3,3,8,acept,not furnished,3210,5500,73,70,8853
1,153,4,3,3,3,acept,not furnished,2500,5500,700,70,8770
1,220,4,3,3,20,acept,furnished,2080,5500,1092,70,8742
1,237,3,5,3,8,acept,furnished,2200,5500,917,70,8687
1,220,4,4,4,10,acept,not furnished,2200,5500,832,70,8602
1,239,4,4,4,15,acept,not furnished,2027,5500,974,70,8571
1,218,4,4,2,1,acept,not furnished,2250,5500,692,70,8512
1,170,3,6,3,9,not acept,not furnished,2000,5500,834,70,8404
1,167,3,3,4,10,acept,not furnished,1814,5500,807,70,8191
1,130,3,2,1,8,acept,not furnished,2400,5500,209,70,8179
1,180,3,2,2,6,acept,not furnished,2066,5500,518,70,8154
1,158,3,3,2,10,not acept,not furnished,1995,5500,529,70,8094
1,144,4,2,2,6,acept,not furnished,1820,5500,667,70,8057
1,180,4,4,2,10,acept,not furnished,1900,5500,507,70,7977
1,162,4,4,3,7,not acept,not furnished,1500,5500,891,70,7961
1,162,2,2,1,13,acept,not furnished,1804,5500,545,70,7919
1,55,1,2,1,18,acept,furnished,2270,5500,18,70,7858
1,150,3,4,3,1,acept,furnished,1300,5500,834,70,7704
1,170,3,2,1,12,acept,furnished,1700,5500,415,70,7685
1,168,3,2,2,1,acept,not furnished,1634,5500,411,70,7615
1,132,3,2,3,4,acept,furnished,1400,5500,622,70,7592
1,198,2,2,2,13,acept,not furnished,1700,5500,320,70,7590
1,197,3,2,1,18,acept,not furnished,1800,5500,209,70,7579
0,600,4,6,3,-,acept,not furnished,1123,5500,819,83,7525
1,127,2,2,2,5,acept,not furnished,1550,5500,361,70,7481
1,168,3,4,2,9,acept,not furnished,1800,5500,65,70,7435
1,130,3,2,1,6,acept,not furnished,1550,5500,300,70,7420
1,125,3,3,1,6,acept,furnished,1600,5500,247,70,7417
1,100,2,3,2,2,acept,not furnished,1320,5500,478,70,7368
1,70,2,2,0,2,acept,furnished,1439,5500,315,70,7324
1,129,4,2,3,2,acept,furnished,1100,5500,520,70,7190
1,167,3,3,2,7,acept,not furnished,1315,5500,292,70,7177
1,127,4,3,2,11,not acept,not furnished,1154,5500,407,70,7131
1,98,3,2,1,9,acept,not furnished,1350,5500,200,70,7120
1,137,3,3,1,9,acept,furnished,1247,5500,303,70,7120
1,229,4,2,3,2,acept,furnished,1100,5500,409,70,7079
1,137,3,3,1,9,acept,furnished,1200,5500,303,70,7073
1,100,3,3,2,6,acept,not furnished,1250,5500,250,70,7070
1,93,2,2,2,2,acept,furnished,1166,5500,325,70,7061
1,90,3,4,2,9,acept,furnished,1200,5500,266,70,7036
1,120,3,2,2,14,acept,not furnished,1110,5500,322,70,7002
1,63,2,1,2,12,acept,not furnished,1200,5500,220,70,6990
1,145,3,3,2,7,acept,not furnished,1400,5500,0,70,6970
1,60,2,2,1,11,not acept,furnished,1158,5500,150,70,6878
1,130,3,4,2,8,acept,furnished,1300,5500,0,70,6870
1,101,3,2,2,12,acept,not furnished,850,5500,445,70,6865
1,150,3,2,1,6,not acept,not furnished,1246,5500,0,70,6816
1,60,1,1,1,15,acept,furnished,1000,5500,200,70,6770
1,108,4,2,0,9,acept,not furnished,1013,5500,142,70,6725
1,24,2,2,1,13,acept,not furnished,993,5500,141,70,6704
1,110,3,2,2,2,acept,not furnished,834,5500,297,70,6701
1,350,3,4,5,-,acept,not furnished,ncluso,5500,1092,83,6675
1,400,3,2,3,-,acept,not furnished,0,5500,1084,83,6667
1,93,2,1,1,4,not acept,furnished,985,5500,110,70,6665
1,110,3,2,1,1,acept,not furnished,1000,5500,25,70,6595
1,380,4,4,2,-,acept,not furnished,0,5500,1000,83,6583
1,80,2,2,2,-,acept,furnished,1000,5500,0,70,6570
1,79,1,2,2,25,not acept,furnished,800,5500,199,70,6569
0,155,3,3,2,-,acept,not furnished,960,5500,15,83,6558
1,90,2,2,1,7,acept,furnished,760,5500,142,70,6472
0,200,3,5,4,-,acept,furnished,603,5500,179,83,6365
1,350,3,5,5,-,acept,not furnished,0,5500,675,83,6258
0,411,4,5,4,-,acept,not furnished,0,5500,667,83,6250
1,170,2,2,5,-,acept,not furnished,0,5500,600,83,6183
1,260,5,3,0,-,acept,not furnished,0,5500,600,83,6183
1,320,3,3,8,-,acept,not furnished,0,5500,572,83,6155
1,430,4,4,8,-,acept,not furnished,0,5500,521,83,6104
1,100,3,2,2,-,acept,not furnished,0,5500,500,83,6083
1,300,3,4,8,-,acept,not furnished,em info,5500,400,83,5983
0,600,3,3,4,-,acept,not furnished,0,5500,384,83,5967
1,53,2,1,1,11,acept,furnished,270,5500,119,70,5959
0,445,4,4,0,-,acept,not furnished,0,5500,287,83,5870
1,300,3,3,8,-,acept,not furnished,0,5500,286,83,5869
1,120,2,2,2,-,acept,not furnished,100,5500,158,83,5841
1,320,3,4,2,-,acept,furnished,0,5500,250,83,5833
1,160,3,3,2,-,acept,not furnished,0,5500,209,83,5792
1,260,2,3,4,-,acept,not furnished,0,5500,142,83,5725
1,500,3,3,7,-,acept,not furnished,0,5500,84,83,5667
0,80,3,1,4,-,acept,not furnished,0,5500,0,83,5583
1,150,2,1,2,-,acept,not furnished,0,5500,0,83,5583
1,142,3,2,2,6,acept,furnished,2100,5440,584,69,8193
1,60,1,1,1,11,not acept,furnished,2357,5440,277,69,8143
1,186,3,3,2,22,not acept,not furnished,1350,5435,405,69,7259
1,72,2,2,1,6,acept,not furnished,1100,5431,334,69,6934
1,135,3,3,1,4,not acept,not furnished,1800,5420,614,69,7903
1,89,3,2,2,15,not acept,not furnished,935,5418,0,20,6373
1,130,4,3,1,1,acept,not furnished,1750,5400,290,69,7509
1,149,3,3,2,12,not acept,not furnished,2000,5400,0,69,7469
1,45,1,1,1,15,not acept,furnished,1567,5400,284,69,7320
0,480,3,6,4,-,acept,not furnished,700,5400,584,82,6766
1,300,3,3,5,-,acept,not furnished,0,5400,834,82,6316
1,49,1,1,1,18,not acept,furnished,600,5400,0,69,6069
1,180,3,2,1,-,acept,not furnished,em info,5400,459,82,5941
1,120,2,3,2,-,acept,not furnished,0,5400,0,82,5482
1,120,2,3,2,2,acept,furnished,2100,5391,569,22,8082
1,250,3,3,2,7,not acept,furnished,1400,5380,234,69,7083
1,180,2,2,1,15,acept,not furnished,1800,5350,0,68,7218
1,248,3,4,3,2,acept,not furnished,4325,5300,1521,68,11210
1,187,4,5,3,5,acept,not furnished,3912,5300,1424,68,10700
0,162,3,1,2,6,acept,furnished,1330,5300,181,68,6879
1,109,3,2,1,2,acept,not furnished,1450,5300,0,68,6818
1,108,2,2,1,8,acept,furnished,1081,5300,334,68,6783
1,120,3,2,1,18,acept,not furnished,1150,5300,167,68,6685
1,110,3,3,2,6,acept,not furnished,980,5300,333,68,6681
1,85,2,2,1,6,acept,furnished,1200,5300,67,68,6635
1,50,1,1,1,20,not acept,furnished,781,5300,212,68,6361
1,84,2,2,1,14,acept,not furnished,782,5300,145,68,6295
1,42,1,1,1,27,not acept,not furnished,560,5300,100,68,6028
1,42,1,1,1,27,acept,not furnished,560,5300,100,68,6028
1,55,1,1,1,1,acept,furnished,577,5275,80,67,5999
1,360,7,6,6,-,acept,not furnished,0,5270,245,80,5595
1,320,4,3,4,5,acept,not furnished,3000,5200,292,66,8558
1,170,4,2,1,3,acept,furnished,2437,5200,570,66,8273
1,170,4,5,3,14,acept,furnished,1927,5200,709,66,7902
1,114,3,4,3,3,acept,not furnished,1726,5200,659,66,7651
1,180,3,4,3,1,not acept,not furnished,2125,5200,0,66,7391
1,280,3,4,3,3,acept,not furnished,1717,5200,250,66,7233
0,176,3,5,3,3,acept,not furnished,1350,5200,442,66,7058
0,140,1,2,2,15,acept,not furnished,1462,5200,284,66,7012
0,138,3,4,3,16,acept,not furnished,1500,5200,34,66,6800
1,152,3,3,1,5,not acept,furnished,1178,5200,213,66,6657
1,50,1,1,1,7,acept,furnished,700,5200,84,66,6050
1,220,4,2,3,-,acept,furnished,0,5200,705,79,5984
0,296,6,4,8,-,acept,not furnished,0,5200,375,79,5654
1,600,5,7,5,-,acept,not furnished,0,5200,155,79,5434
1,400,5,6,0,-,acept,not furnished,0,5200,0,79,5279
1,320,4,4,0,20,acept,not furnished,1200,5180,1750,66,8196
1,50,1,1,1,11,acept,furnished,1140,5156,117,66,6479
1,220,3,4,3,2,not acept,not furnished,2500,5150,1250,66,8966
1,235,3,3,1,3,acept,not furnished,2585,5150,575,66,8376
0,119,2,2,0,10,acept,furnished,1350,5150,135,66,6701
1,213,2,2,3,-,acept,not furnished,0,5150,0,78,5228
1,300,2,3,2,8,not acept,furnished,3000,5120,500,65,8685
1,120,3,3,0,8,acept,furnished,681,5112,0,17,5810
1,93,3,3,0,16,not acept,furnished,1221,5100,366300,65,372700
1,540,4,5,5,13,acept,not furnished,3414,5100,2236,65,10820
1,250,3,4,3,11,acept,not furnished,4000,5100,975,65,10140
1,220,4,4,3,12,acept,not furnished,3600,5100,892,65,9657
1,240,3,4,3,9,acept,not furnished,3211,5100,1102,65,9478
0,269,4,5,0,12,acept,not furnished,3000,5100,963,65,9128
1,315,4,5,4,14,not acept,not furnished,2100,5100,1409,65,8674
0,330,3,3,2,10,not acept,not furnished,2700,5100,650,65,8515
1,171,3,3,1,13,acept,not furnished,2395,5100,259,65,7819
1,72,1,2,2,17,not acept,furnished,1958,5100,342,65,7465
1,140,3,3,2,10,acept,not furnished,2000,5100,167,65,7332
1,142,3,4,3,2,acept,not furnished,1400,5100,691,65,7256
1,142,3,5,2,2,acept,furnished,1200,5100,550,65,6915
1,61,1,2,1,9,acept,furnished,866,5100,250,65,6281
1,76,1,2,1,2,not acept,not furnished,750,5100,0,65,5915
0,230,4,4,8,-,acept,not furnished,0,5100,320,77,5497
1,130,3,2,2,-,acept,not furnished,0,5100,183,77,5360
1,300,4,4,3,-,acept,furnished,0,5080,284,77,5441
1,200,3,4,3,6,acept,furnished,1800,5058,1200,65,8123
1,174,3,4,1,-,acept,furnished,0,5054,439,26,5519
1,62,2,2,1,1,not acept,furnished,684,5050,227,64,6025
1,450,3,3,8,-,acept,furnished,0,5015,400,76,5491
1,368,4,5,4,1,acept,not furnished,4210,5000,2661,64,11940
1,340,4,4,3,14,not acept,not furnished,5000,5000,1084,64,11150
1,217,4,4,3,3,acept,furnished,4180,5000,1550,64,10790
1,187,3,3,3,13,acept,furnished,4357,5000,1270,64,10690
1,230,4,4,2,1,acept,not furnished,3600,5000,1551,64,10220
1,234,3,4,4,3,acept,not furnished,3746,5000,1210,64,10020
1,250,3,4,0,6,acept,not furnished,3500,5000,1334,64,9898
1,258,4,5,3,4,acept,furnished,3700,5000,1084,64,9848
1,200,5,6,4,6,acept,not furnished,3300,5000,1250,64,9614
1,30,4,4,2,-,acept,furnished,0,5000,4247,76,9323
0,600,5,5,4,-,acept,not furnished,3300,5000,916,76,9292
1,305,2,3,0,10,acept,not furnished,3500,5000,667,64,9231
1,236,4,5,5,5,acept,not furnished,2827,5000,1261,64,9152
1,225,4,4,3,7,acept,not furnished,2800,5000,1267,64,9131
1,200,4,4,3,9,acept,furnished,2800,5000,1211,64,9075
1,200,4,3,3,6,acept,not furnished,2600,5000,1212,64,8876
1,210,4,4,3,5,acept,furnished,2800,5000,917,64,8781
1,200,4,4,3,2,acept,furnished,3700,5000,0,64,8764
1,90,3,2,2,11,not acept,not furnished,3160,5000,384,64,8608
1,196,4,3,3,13,not acept,not furnished,2420,5000,931,64,8415
1,140,3,3,3,4,acept,not furnished,2100,5000,1149,64,8313
1,125,3,3,3,1,acept,not furnished,2076,5000,1165,64,8305
1,170,4,4,3,10,not acept,furnished,2493,5000,750,22,8265
1,242,3,4,2,2,acept,not furnished,2200,5000,952,64,8216
1,238,4,3,1,7,acept,not furnished,2515,5000,575,64,8154
1,260,3,3,3,8,acept,furnished,2210,5000,842,64,8116
1,183,4,4,3,7,acept,not furnished,2200,5000,834,64,8098
1,170,3,3,4,4,acept,not furnished,2145,5000,871,64,8080
1,273,3,3,1,5,acept,not furnished,1880,5000,778,64,7722
1,178,3,3,1,10,acept,not furnished,2350,5000,300,64,7714
1,170,3,2,2,5,not acept,not furnished,2199,5000,423,64,7686
1,160,3,3,2,8,acept,not furnished,2000,5000,570,64,7634
1,164,4,4,2,6,not acept,not furnished,2159,5000,386,64,7609
1,216,4,3,4,28,not acept,not furnished,1868,5000,657,64,7589
1,176,3,3,3,9,acept,not furnished,1950,5000,542,64,7556
1,200,4,2,1,5,acept,not furnished,2115,5000,328,64,7507
0,660,5,5,4,-,acept,not furnished,1400,5000,1000,76,7476
1,160,3,3,4,3,acept,not furnished,2300,5000,92,64,7456
1,55,1,1,1,2,acept,furnished,1950,5000,375,64,7389
1,150,3,2,2,16,acept,not furnished,1700,5000,484,64,7248
1,100,1,2,2,3,not acept,not furnished,1690,5000,309,64,7063
1,130,3,2,2,5,acept,not furnished,1400,5000,584,64,7048
1,170,3,4,3,21,acept,not furnished,1500,5000,450,64,7014
1,156,3,4,3,7,not acept,not furnished,1417,5000,500,64,6981
1,180,3,3,1,14,acept,not furnished,1680,5000,192,64,6936
1,108,3,2,1,14,acept,not furnished,1714,5000,127,64,6905
1,180,4,3,1,4,acept,furnished,1572,5000,240,64,6876
1,230,3,3,0,9,acept,furnished,1700,5000,109,64,6873
1,255,3,4,4,9,acept,furnished,1650,5000,125,64,6839
1,46,1,1,1,12,not acept,furnished,1445,5000,298,64,6807
1,142,3,4,3,2,acept,not furnished,1305,5000,414,64,6783
0,138,3,4,3,8,acept,not furnished,1278,5000,405,64,6747
1,140,2,3,1,3,acept,furnished,1306,5000,250,64,6620
1,52,1,1,1,15,not acept,furnished,1218,5000,284,64,6566
1,120,3,2,2,5,not acept,not furnished,1520,5000,0,36,6556
1,162,2,2,1,12,acept,furnished,1420,5000,0,64,6484
1,140,3,2,1,5,acept,not furnished,1091,5000,292,64,6447
1,52,1,2,1,13,acept,not furnished,1100,5000,210,64,6374
0,111,3,3,3,6,not acept,furnished,1000,5000,283,64,6347
1,73,2,2,1,6,acept,furnished,1072,5000,196,64,6332
1,106,2,3,2,18,not acept,furnished,950,5000,250,64,6264
1,62,2,1,1,2,acept,not furnished,1000,5000,184,64,6248
1,87,2,2,1,11,acept,not furnished,890,5000,260,64,6214
1,280,6,6,3,-,acept,not furnished,0,5000,1118,76,6194
1,65,2,2,2,4,acept,not furnished,1000,5000,110,64,6174
1,140,3,2,2,23,not acept,furnished,900,5000,142,64,6106
1,54,1,1,1,13,not acept,furnished,679,5000,359,64,6102
1,300,3,6,6,-,not acept,not furnished,0,5000,1000,76,6076
1,40,1,1,1,4,acept,furnished,915,5000,115,36,6066
1,64,2,2,1,14,acept,furnished,780,5000,217,64,6061
1,58,2,2,1,5,acept,furnished,790,5000,192,64,6046
0,66,1,1,1,2,acept,furnished,900,5000,62,64,6026
1,36,1,1,1,16,acept,furnished,763,5000,183,64,6010
1,80,3,2,1,11,acept,not furnished,908,5000,22,64,5994
1,550,4,5,5,-,acept,not furnished,0,5000,875,76,5951
1,40,1,1,1,4,not acept,furnished,620,5000,184,64,5868
1,65,1,1,1,2,acept,furnished,680,5000,14,64,5758
0,462,4,7,4,-,acept,not furnished,ncluso,5000,590,76,5666
1,140,2,1,2,-,acept,not furnished,0,5000,584,76,5660
1,300,3,3,5,-,acept,not furnished,0,5000,584,76,5660
1,250,4,5,3,-,acept,not furnished,0,5000,565,76,5641
1,300,4,5,4,-,acept,not furnished,0,5000,538,76,5614
1,160,3,3,0,-,not acept,not furnished,em info,5000,500,76,5576
1,220,3,2,1,-,acept,not furnished,0,5000,500,76,5576
1,223,4,4,5,-,acept,furnished,0,5000,472,76,5548
1,250,4,2,6,-,acept,not furnished,0,5000,458,76,5534
1,250,4,4,2,-,not acept,not furnished,em info,5000,442,76,5518
1,260,3,4,3,-,acept,not furnished,0,5000,393,47,5440
1,200,3,4,5,-,acept,not furnished,0,5000,350,76,5426
1,350,4,5,2,-,acept,not furnished,0,5000,325,76,5401
1,140,3,3,2,-,acept,not furnished,0,5000,300,76,5376
1,250,3,4,1,-,acept,not furnished,0,5000,292,76,5368
1,127,3,2,2,1,acept,not furnished,em info,5000,250,76,5326
1,300,4,2,6,-,acept,not furnished,0,5000,250,76,5326
1,120,3,2,2,-,acept,not furnished,em info,5000,250,76,5326
1,170,3,3,2,-,acept,not furnished,0,5000,242,76,5318
1,150,3,3,2,-,acept,not furnished,0,5000,235,76,5311
1,180,3,3,3,-,acept,not furnished,0,5000,235,76,5311
1,160,3,1,2,-,acept,not furnished,0,5000,225,76,5301
1,120,4,2,2,-,not acept,not furnished,0,5000,150,76,5226
1,100,2,1,0,-,not acept,not furnished,em info,5000,125,76,5201
1,144,3,3,2,-,acept,furnished,0,5000,109,76,5185
1,165,4,3,2,-,acept,not furnished,em info,5000,46,76,5122
1,80,3,3,2,-,not acept,furnished,em info,5000,42,76,5118
1,170,3,2,3,-,acept,not furnished,em info,5000,0,76,5076
1,150,2,3,3,-,acept,not furnished,0,5000,0,76,5076
1,42,1,1,1,14,not acept,not furnished,0,5000,0,64,5064
1,114,2,2,2,15,acept,furnished,1200,4998,0,64,6262
1,100,3,2,3,-,acept,not furnished,430,4990,338,76,5834
1,200,4,4,3,4,acept,not furnished,4235,4970,1648,63,10920
1,120,1,2,2,4,acept,not furnished,3100,4960,750,63,8873
1,240,3,4,3,3,acept,furnished,3600,4950,1000,63,9613
1,170,3,2,1,17,acept,not furnished,1600,4950,264,63,6877
1,55,1,1,1,14,not acept,furnished,1000,4950,225,63,6238
1,51,1,1,0,11,acept,furnished,900,4950,125,63,6038
1,107,2,1,0,1,acept,not furnished,480,4950,55,63,5548
1,218,4,4,4,3,not acept,not furnished,2488,4930,1454,63,8935
1,220,4,4,3,4,not acept,furnished,2200,4930,809,63,8002
1,127,4,3,2,4,acept,not furnished,1040,4930,472,63,6505
1,100,2,3,1,7,not acept,furnished,1149,4930,266,63,6408
0,74,2,2,2,9,acept,furnished,500,4920,0,63,5483
1,380,4,5,6,8,acept,furnished,3150,4900,1737,63,9850
1,380,4,6,4,7,acept,not furnished,3570,4900,1193,63,9726
1,182,3,5,3,10,acept,not furnished,3600,4900,875,63,9438
